frame,timestamp_ms,face_id,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
415,13871,0,5.786386623185535e-07,0.00595586933195591,0.008034289814531803,0.13025406002998352,0.46372395753860474,0.23462098836898804,4.719812750408892e-06,1.6056661422680918e-07,2.645152505920123e-07,0.012161089107394218,0.010540748946368694,0.4479222297668457,0.4443325102329254,0.007587363477796316,0.25249871611595154,0.2524896264076233,0.01844225637614727,0.016605934128165245,0.01214968878775835,0.03697598725557327,0.043663229793310165,0.0701526626944542,0.052993614226579666,3.59469631803222e-05,0.00043205879046581686,0.0003158832259941846,8.257195986516308e-06,0.00011805962276412174,0.0008530663326382637,0.00047353305853903294,0.006367195397615433,0.00865216925740242,0.0025870664976537228,0.0012109390227124095,0.00012516874994616956,0.00010198144445894286,0.004119089338928461,0.004701178055256605,0.26089707016944885,0.0013709368649870157,0.0010207516606897116,0.00011139125854242593,0.03929666802287102,0.06266237050294876,0.0009145858348347247,0.0009099424933083355,0.0036341287195682526,0.010244904085993767,0.007573990151286125,0.007809320464730263,6.889259566378314e-06,6.580037847925269e-07
417,13938,0,5.818570798510336e-07,0.006156145129352808,0.008331694640219212,0.12796176970005035,0.4607328176498413,0.23247937858104706,4.604419245879399e-06,1.5906157102563157e-07,2.6420690346640185e-07,0.012362631969153881,0.010538146831095219,0.4491964876651764,0.44618433713912964,0.007442946080118418,0.2545452415943146,0.2550768554210663,0.018252750858664513,0.01642182283103466,0.012033440172672272,0.03717793896794319,0.043693967163562775,0.06977656483650208,0.05269478261470795,3.58661163772922e-05,0.00041967208380810916,0.00031179582583718,8.530458217137493e-06,0.0001161842665169388,0.0008521965937688947,0.0004735044203698635,0.005928115453571081,0.0082551846280694,0.002687024651095271,0.0012746797874569893,0.00012414022057782859,0.00010074752208311111,0.003967405296862125,0.004799281246960163,0.2700348496437073,0.0013296462129801512,0.00099374249111861,0.00011046096915379167,0.03879125788807869,0.06350985169410706,0.0008897814550437033,0.0009153023711405694,0.00331352767534554,0.010787146165966988,0.007533406838774681,0.007815204560756683,6.9646139309043065e-06,6.609874958485307e-07
419,14005,0,5.857650080542953e-07,0.007977021858096123,0.009740187786519527,0.1090918704867363,0.4338217079639435,0.2238290011882782,4.587028342939448e-06,1.5293562682927586e-07,2.611768934457359e-07,0.013986577279865742,0.010815861634910107,0.4522160589694977,0.45280149579048157,0.0073740859515964985,0.2553170919418335,0.2573012709617615,0.01810748316347599,0.015898704528808594,0.011703678406774998,0.04076492786407471,0.0438636913895607,0.06321700662374496,0.05130481719970703,3.589558036765084e-05,0.0004311051161494106,0.0002997752162627876,8.000556590559427e-06,0.00011060779797844589,0.0008608017233200371,0.0004514102474786341,0.005848690867424011,0.008209961466491222,0.0027376539073884487,0.001311789033934474,0.00012482167221605778,0.000102462392533198,0.0039580040611326694,0.004589650314301252,0.2745247781276703,0.0012552987318485975,0.0009528619702905416,0.00010828287486219779,0.03765203058719635,0.06347490102052689,0.0008856676868163049,0.0008918865933082998,0.0033137716818600893,0.01068502850830555,0.007652131840586662,0.007759071420878172,7.098456080711912e-06,6.88167574480758e-07
421,14071,0,5.602114470093511e-07,0.008187991566956043,0.009647455997765064,0.10908228904008865,0.4214557111263275,0.21777884662151337,4.6886198106221855e-06,1.5388910412639234e-07,2.5052878527276334e-07,0.015351677313446999,0.011121850460767746,0.44893598556518555,0.4515167772769928,0.0071807256899774075,0.2568923532962799,0.25970038771629333,0.018149172887206078,0.015834694728255272,0.011828583665192127,0.04331786558032036,0.04633736237883568,0.05760642886161804,0.050650693476200104,3.951574399252422e-05,0.00042751769069582224,0.0002791656879708171,7.53054655433516e-06,9.971318650059402e-05,0.0008706884109415114,0.00044434244045987725,0.005841068923473358,0.008027318865060806,0.0028825965709984303,0.001432685530744493,0.00013168650912120938,0.00011017137876478955,0.0040559289045631886,0.0045410883612930775,0.27399998903274536,0.0011087512830272317,0.0008328769472427666,0.0001013311994029209,0.0334136076271534,0.06344728916883469,0.001018868642859161,0.0009869124041870236,0.0037893366534262896,0.010726218111813068,0.007985987700521946,0.007913162931799889,7.347681730607292e-06,6.972123856030521e-07
423,14138,0,6.629641120525775e-07,0.008426329120993614,0.01331319659948349,0.09587439894676208,0.38158461451530457,0.16274207830429077,6.504923931061057e-06,1.358728241029894e-07,3.006878444011818e-07,0.019024966284632683,0.01168747991323471,0.43308982253074646,0.42761948704719543,0.008377187885344028,0.2503299415111542,0.24448540806770325,0.01715538091957569,0.015505132265388966,0.01353922113776207,0.04217354208230972,0.06122753024101257,0.04134209454059601,0.047577325254678726,6.614354060729966e-05,0.00030067539773881435,0.0001361053582513705,3.5753707834373927e-06,5.50921649846714e-05,0.003042267868295312,0.0007235328666865826,0.002304663183167577,0.003215322270989418,0.0024517832789570093,0.0017574738012626767,0.00010627389565343037,0.00010352909157518297,0.015757966786623,0.009555995464324951,0.12126747518777847,0.0008525458397343755,0.0003554260765668005,5.937959213042632e-05,0.02472953125834465,0.07151134312152863,0.03046213835477829,0.024689624086022377,0.016024447977542877,0.027379268780350685,0.022127998992800713,0.021265046671032906,7.773258403176442e-06,6.931523444109189e-07
425,14205,0,1.0357435940022697e-06,0.012012182734906673,0.03132128342986107,0.03762373328208923,0.3641907870769501,0.1005673035979271,1.0534002285567112e-05,1.5811525599929155e-07,3.017035226093867e-07,0.028475431725382805,0.02043480984866619,0.38465258479118347,0.3680364191532135,0.010295845568180084,0.23534411191940308,0.22144193947315216,0.019621964544057846,0.021396836265921593,0.01870851404964924,0.09425368905067444,0.1312597244977951,0.029505373910069466,0.02995789237320423,7.34050408937037e-05,0.00016762989980634302,8.713553688721731e-05,4.098715180589352e-06,3.9930389903020114e-05,0.002126905135810375,0.000771382125094533,0.000660418882034719,0.0008082660497166216,0.002795715117827058,0.002286620205268264,9.125856740865856e-05,8.754999726079404e-05,0.013136702589690685,0.010655688121914864,0.18717198073863983,0.0008740864577703178,0.00028748789918608963,8.588967466494069e-05,0.029424814507365227,0.06199326366186142,0.4899318516254425,0.44129064679145813,0.026474595069885254,0.0592147596180439,0.053012583404779434,0.06295078992843628,5.609810159512563e-06,8.196886369660206e-07
427,14272,0,1.4583469010176486e-06,0.022391427308321,0.04637347161769867,0.03469289094209671,0.21896694600582123,0.08081480115652084,1.4182826816977467e-05,1.8485188491013105e-07,1.726866969420371e-07,0.07153448462486267,0.05089586600661278,0.3109067976474762,0.2897973358631134,0.009459351189434528,0.2531515657901764,0.23947833478450775,0.019694868475198746,0.026615407317876816,0.027414768934249878,0.21392318606376648,0.277767151594162,0.013211463578045368,0.013551557436585426,5.070314000477083e-05,0.00014208201901055872,0.00015300947416108102,5.512993084266782e-06,6.003934322507121e-05,0.0022232988849282265,0.0016979548381641507,0.0002260292967548594,0.00026884014368988574,0.0020126814488321543,0.0024443306028842926,8.14679660834372e-05,6.404663145076483e-05,0.01606384851038456,0.01690616086125374,0.1051521748304367,0.0009838223922997713,0.0004805493517778814,0.0004120278754271567,0.03968789428472519,0.031162520870566368,0.7546897530555725,0.7519481182098389,0.007795433513820171,0.017772803083062172,0.03758639469742775,0.05232594534754753,2.60808292296133e-06,9.381174663758429e-07
429,14339,0,2.48086394094571e-06,0.033236581832170486,0.06446997076272964,0.020222971215844154,0.13279856741428375,0.04497704282402992,2.2655411157757044e-05,1.573407359956036e-07,8.26068173864769e-08,0.08961698412895203,0.10930073261260986,0.18738721311092377,0.20094898343086243,0.015607093460857868,0.1654512733221054,0.1862807422876358,0.034537963569164276,0.05359678715467453,0.04456118866801262,0.4212067127227783,0.3772108852863312,0.010078025981783867,0.005762011744081974,2.6999434339813888e-05,0.0001389627723256126,0.0005502781714312732,8.34796537674265e-06,0.0002897066588047892,0.004236889071762562,0.007746599148958921,8.744368824409321e-05,9.032810339704156e-05,0.0008803620003163815,0.0012894193641841412,4.088974674232304e-05,3.2066585845313966e-05,0.02621280401945114,0.026086777448654175,0.03409433737397194,0.0029531242325901985,0.0011642132885754108,0.0019400451565161347,0.09050174057483673,0.025474844500422478,0.7873013019561768,0.7999730706214905,0.0036145998165011406,0.004715152084827423,0.02967182733118534,0.054503753781318665,8.643282853881828e-07,8.137969871313544e-07
431,14406,0,3.3619201076362515e-06,0.04411471635103226,0.07832269370555878,0.013650939799845219,0.11462961882352829,0.03974499553442001,2.5574045139364898e-05,2.0651887666645052e-07,8.96717580189943e-08,0.10799234360456467,0.11178896576166153,0.1905684918165207,0.20341166853904724,0.01838146150112152,0.14918555319309235,0.16684021055698395,0.03856292739510536,0.051838938146829605,0.04299910366535187,0.5042509436607361,0.4314405024051666,0.007591468282043934,0.004708054941147566,2.486187804606743e-05,0.00014561782882083207,0.0006767794257029891,8.551065548090264e-06,0.00039203392225317657,0.00423002801835537,0.012366889044642448,0.00013278730330057442,0.00012549106031656265,0.000588834926020354,0.0010122344829142094,3.322347401990555e-05,2.702375059016049e-05,0.029776696115732193,0.03191327303647995,0.019958335906267166,0.0036499679554253817,0.0015184199437499046,0.002358032623305917,0.15490218997001648,0.02967037260532379,0.8233185410499573,0.8348747491836548,0.00571741908788681,0.006183476187288761,0.03612576425075531,0.06482253968715668,6.787226425331028e-07,9.258087629859801e-07
433,14473,0,4.317461844038917e-06,0.05923932045698166,0.10160108655691147,0.009550635702908039,0.10342288017272949,0.036447927355766296,2.7445559680927545e-05,2.302790704789004e-07,1.1328634030860485e-07,0.09658408164978027,0.08891531080007553,0.16742508113384247,0.1860554963350296,0.013668356463313103,0.18892574310302734,0.20000505447387695,0.03107655979692936,0.05765809491276741,0.046346742659807205,0.521672248840332,0.38100388646125793,0.008133367635309696,0.005946752615272999,2.4005350496736355e-05,0.0001328717771684751,0.0006415458046831191,8.86214547790587e-06,0.0004051456053275615,0.004919612780213356,0.01200330164283514,0.00017867395945359021,0.00017058463708963245,0.0005576484836637974,0.0011570409405976534,2.792958912323229e-05,2.2804937543696724e-05,0.033972207456827164,0.03005833737552166,0.018044363707304,0.0031304487492889166,0.0015379961114376783,0.002167150378227234,0.22638225555419922,0.03547750040888786,0.8622058033943176,0.8546453714370728,0.009128387086093426,0.007136921398341656,0.050183795392513275,0.08456800132989883,6.796767593186814e-07,1.016638975670503e-06
435,14539,0,4.499002443481004e-06,0.06668491661548615,0.10555916279554367,0.01144492719322443,0.09164771437644958,0.034895457327365875,2.8979591661482118e-05,2.3480055233449093e-07,1.3319450431481528e-07,0.09614993631839752,0.0821084976196289,0.19852934777736664,0.2108810544013977,0.013649553060531616,0.1802193969488144,0.19743512570858002,0.031704507768154144,0.04633121192455292,0.03742142766714096,0.49429431557655334,0.35235410928726196,0.008480293676257133,0.005995039828121662,2.9383580113062635e-05,0.00013732857769355178,0.0006208476843312383,9.074605259229429e-06,0.000300110928947106,0.008306730538606644,0.011373456567525864,0.00015398263349197805,0.00017187166668009013,0.0005763671360909939,0.0015967016806825995,3.5971861507277936e-05,3.336425652378239e-05,0.040246978402137756,0.031500332057476044,0.016934221610426903,0.0018960194429382682,0.0017435760237276554,0.002258781809359789,0.17971332371234894,0.033008135855197906,0.8551060557365417,0.8377954363822937,0.005852757021784782,0.008061675354838371,0.04378838092088699,0.06407090276479721,8.21795708816353e-07,1.250626837645541e-06
437,14606,0,4.55075087302248e-06,0.06898064911365509,0.13364745676517487,0.010929957963526249,0.09022457897663116,0.027165871113538742,2.447796032356564e-05,1.825286801704351e-07,1.2579552333136235e-07,0.09393449872732162,0.09724707156419754,0.20921041071414948,0.2249077707529068,0.01405700296163559,0.17541000247001648,0.19213606417179108,0.03235575929284096,0.04627913609147072,0.03307017311453819,0.49703505635261536,0.3161988854408264,0.009383875876665115,0.0046023353934288025,2.4004777515074238e-05,0.00012773589696735144,0.0004628876340575516,8.709978828846943e-06,0.0002456040238030255,0.0073328688740730286,0.008585456758737564,0.00017731061961967498,0.00020394433522596955,0.0006187977851368487,0.0017481343820691109,2.6758943931781687e-05,2.224015952378977e-05,0.03140685334801674,0.025758372619748116,0.024381382390856743,0.001821516896598041,0.0012948941439390182,0.0014990788185968995,0.23664359748363495,0.041162289679050446,0.8356209993362427,0.8295983076095581,0.005003164988011122,0.009243390522897243,0.05271017178893089,0.07957489788532257,9.565599157213e-07,1.0813068911375012e-06
439,14673,0,4.7631265260861255e-06,0.061398062855005264,0.12478560954332352,0.010890306904911995,0.09386517852544785,0.031582120805978775,2.4612623747088946e-05,1.8003007085098943e-07,1.441426320525352e-07,0.09091052412986755,0.10234417021274567,0.22051134705543518,0.24195243418216705,0.015193436294794083,0.16076229512691498,0.18077772855758667,0.03494711220264435,0.04484620317816734,0.029408583417534828,0.5007171034812927,0.27156421542167664,0.010197700001299381,0.004072394222021103,2.256603147543501e-05,0.00011825250840047374,0.0004232528153806925,9.413335646968335e-06,0.0002100155979860574,0.006922868080437183,0.005892783869057894,0.00024277620832435787,0.00029474205803126097,0.0005422477261163294,0.0014907356817275286,2.324278284504544e-05,2.0944271454936825e-05,0.030903780832886696,0.02271060273051262,0.02352186292409897,0.001973912352696061,0.0013363143661990762,0.001321164658293128,0.26121020317077637,0.046155888587236404,0.8310959339141846,0.8221143484115601,0.005160203669220209,0.013006745837628841,0.05220287665724754,0.07663974910974503,1.1166978310939157e-06,1.1396721220080508e-06
441,14740,0,3.826363808911992e-06,0.05805235728621483,0.10488881915807724,0.010479563847184181,0.09920523315668106,0.04008693993091583,2.6966548830387183e-05,1.8197926010543597e-07,1.2351286216016888e-07,0.08871255069971085,0.11374083161354065,0.21587350964546204,0.24177198112010956,0.017697760835289955,0.1400688737630844,0.1696154922246933,0.042186323553323746,0.047235485166311264,0.030845453962683678,0.502424955368042,0.2861596941947937,0.010869118385016918,0.003932474181056023,2.710849184950348e-05,9.330497414339334e-05,0.0004207263409625739,1.078793138731271e-05,0.00022431947581935674,0.005479942541569471,0.008983967825770378,0.0001919498317874968,0.00019997378694824874,0.0006006768671795726,0.0016474284930154681,2.8378928618622012e-05,2.4888946427381597e-05,0.027746886014938354,0.028614798560738564,0.023490332067012787,0.0019572137389332056,0.0011789544951170683,0.0013386798091232777,0.20307888090610504,0.03701404482126236,0.8415879011154175,0.858700692653656,0.006527583580464125,0.011327124200761318,0.05275330692529678,0.08361608535051346,9.87194653134793e-07,9.70806695477222e-07
443,14807,0,3.887420461978763e-06,0.04990363493561745,0.07380444556474686,0.018773645162582397,0.10601316392421722,0.05374223738908768,2.731281529122498e-05,1.9529593942024803e-07,1.2293445195155073e-07,0.10182663053274155,0.12259779125452042,0.216708242893219,0.2440982609987259,0.020357873290777206,0.12802930176258087,0.15666915476322174,0.04624476656317711,0.04679662734270096,0.03029608726501465,0.497158408164978,0.2758456766605377,0.009280121885240078,0.003685617819428444,2.7563646654016338e-05,9.677751222625375e-05,0.00043988964171148837,1.106251966120908e-05,0.00022504075604956597,0.00622883765026927,0.010846861638128757,0.00016063723887782544,0.00016753049567341805,0.0006083020125515759,0.0018996249418705702,3.1045765354065225e-05,2.6254083422827534e-05,0.03216485679149628,0.0345129631459713,0.02060595341026783,0.0018225315725430846,0.001225089654326439,0.0015653304290026426,0.20030567049980164,0.037213508039712906,0.8494266271591187,0.8672657012939453,0.006400772836059332,0.01081877015531063,0.05092354118824005,0.08231128752231598,1.0279667321810848e-06,1.0047527894130326e-06
445,14874,0,3.4162596875830786e-06,0.040859248489141464,0.059082016348838806,0.032787054777145386,0.12186761200428009,0.06303909420967102,2.5030860342667438e-05,1.9117952376745961e-07,1.212569316066947e-07,0.10470033437013626,0.12257197499275208,0.2238694131374359,0.25113874673843384,0.021510645747184753,0.12282537668943405,0.15206483006477356,0.04730715602636337,0.04474906995892525,0.02911175973713398,0.46706292033195496,0.267203152179718,0.009073329158127308,0.0037248958833515644,3.1010400562081486e-05,9.11644528969191e-05,0.00034792727092280984,1.0011689482780639e-05,0.00017987273167818785,0.005456096027046442,0.00879923440515995,0.00013475072046276182,0.00014521573029924184,0.0007921276264823973,0.0020367689430713654,3.746424408745952e-05,3.228019340895116e-05,0.028558112680912018,0.0320853665471077,0.028045425191521645,0.0017680091550573707,0.0009431401849724352,0.0012658879859372973,0.15723475813865662,0.035151757299900055,0.8382349014282227,0.86040860414505,0.005416214000433683,0.011937188915908337,0.06506680697202682,0.09753060340881348,1.304540091950912e-06,9.802008662518347e-07
447,14940,0,3.08624612443964e-06,0.04981605336070061,0.0701557919383049,0.03427223861217499,0.09866757690906525,0.0573686808347702,2.4628705432405695e-05,1.7622032544295507e-07,1.1665036936392426e-07,0.11931823939085007,0.1287006437778473,0.2499803751707077,0.2743512988090515,0.025224607437849045,0.107246994972229,0.13739867508411407,0.05347447097301483,0.03899853304028511,0.025750381872057915,0.46047770977020264,0.26392361521720886,0.007943050004541874,0.003539178753271699,3.387427204870619e-05,0.00011561466817511246,0.00034931619302369654,7.923555131128523e-06,0.00017214180843438953,0.0053906007669866085,0.007854510098695755,0.00011627958883764222,0.00012655190948862582,0.000905686873011291,0.0024457089602947235,4.1287814383395016e-05,3.654577085399069e-05,0.02799290046095848,0.02970454841852188,0.030720895156264305,0.0013957017799839377,0.0008861704263836145,0.0013677367242053151,0.11937487125396729,0.030347859486937523,0.8347643613815308,0.8473820090293884,0.0051556918770074844,0.01084102038294077,0.06394656002521515,0.09097736328840256,1.2921286725031678e-06,1.000672455120366e-06
449,15007,0,1.3095473150315229e-06,0.01032798271626234,0.023777205497026443,0.07637576013803482,0.22275589406490326,0.04394382983446121,4.491386061999947e-05,4.318411299664149e-07,1.272347844860633e-07,0.04718462750315666,0.04908505827188492,0.07878447324037552,0.10814151167869568,0.05928897485136986,0.04338207095861435,0.07975487411022186,0.11461645364761353,0.17055673897266388,0.13166484236717224,0.5893571376800537,0.3822006285190582,0.026449240744113922,0.014120514504611492,0.0001893247535917908,7.414796709781513e-05,0.00045440837857313454,2.121418401657138e-05,9.456455882173032e-05,0.002064557047560811,0.0024660013150423765,0.0006943147745914757,0.0006976088625378907,0.0015298620564863086,0.0005117588443681598,0.0004434477014001459,0.0008053818601183593,0.02111383154988289,0.014581920579075813,0.02386908419430256,0.0016505684470757842,0.0008724431390874088,0.0008184235775843263,0.008452197536826134,0.008534608408808708,0.7902954816818237,0.8001106977462769,0.011864593252539635,0.03768220916390419,0.0055504064075648785,0.008495675399899483,2.1921482584730256e-06,1.6448939277324826e-06
451,15074,0,1.4269533039623639e-06,0.013200602494180202,0.0413101464509964,0.04242090508341789,0.24897080659866333,0.03518962487578392,2.6481953682377934e-05,3.195971203240333e-07,9.037971437919623e-08,0.09945959597826004,0.06986535340547562,0.16222016513347626,0.16787376999855042,0.04174744337797165,0.06254067271947861,0.09507201611995697,0.07885461300611496,0.0681958794593811,0.059840377420186996,0.47784802317619324,0.41375187039375305,0.01073499582707882,0.00754154659807682,9.14440315682441e-05,6.208985723787919e-05,0.00037704332498833537,1.9678895114338957e-05,8.988285844679922e-05,0.0023372883442789316,0.0036757923662662506,0.0005515447119250894,0.0005638716975226998,0.0009799322579056025,0.0005930874613113701,0.00019134792091790587,0.00019010710821021348,0.018490957096219063,0.022056495770812035,0.01936270110309124,0.0020380245987325907,0.0009498237632215023,0.001039943308569491,0.02054051123559475,0.015596814453601837,0.7742058038711548,0.8171646595001221,0.008354580961167812,0.025056203827261925,0.010309294797480106,0.016439246013760567,1.659650592955586e-06,1.3340772966330405e-06
453,15141,0,2.431437224004185e-06,0.04161158204078674,0.07383532077074051,0.0224643312394619,0.12949788570404053,0.03161613270640373,2.0422581656021066e-05,2.5038596618287556e-07,9.074955187315936e-08,0.12209076434373856,0.08615384995937347,0.23933419585227966,0.24112685024738312,0.03511309251189232,0.07341379672288895,0.10687101632356644,0.07225524634122849,0.03991708904504776,0.03460472449660301,0.4332817792892456,0.40032896399497986,0.007906240411102772,0.005699248518794775,3.8143462006701156e-05,8.797168993623927e-05,0.0003662760427687317,1.2581086593854707e-05,0.0001248407206730917,0.00325387017801404,0.004731945227831602,0.0004125199338886887,0.0004405012587085366,0.0005947839817963541,0.0008354595047421753,5.746667375206016e-05,4.87766410515178e-05,0.0233467910438776,0.026766391471028328,0.017815783619880676,0.002258822787553072,0.0013047553366050124,0.001380177098326385,0.09349294006824493,0.02781342901289463,0.7925577759742737,0.8198643922805786,0.005688765551894903,0.015295017510652542,0.020798910409212112,0.03227200359106064,1.0409006563349976e-06,1.3266172800285858e-06
455,15208,0,2.9166908461775165e-06,0.06320483237504959,0.09100206941366196,0.018328577280044556,0.09215585142374039,0.03356203809380531,1.9743238226510584e-05,1.941164669005957e-07,9.806527145883592e-08,0.12366234511137009,0.103133425116539,0.2535325288772583,0.26206859946250916,0.02680351212620735,0.09406544268131256,0.12956491112709045,0.05967121571302414,0.03649508208036423,0.029208457097411156,0.4313625991344452,0.3495539724826813,0.007554916664958,0.004715089686214924,2.930823939095717e-05,0.00010111083975061774,0.0003460885782260448,1.0399331586086191e-05,0.00013312467490322888,0.004498851485550404,0.005698877852410078,0.00021661343635059893,0.00024204769579228014,0.0006235618493519723,0.00137220264878124,3.6045039450982586e-05,3.1599487556377426e-05,0.028137139976024628,0.027789102867245674,0.02148854359984398,0.0019132740562781692,0.0010674057994037867,0.0014507552841678262,0.1431608349084854,0.03332711383700371,0.8164222240447998,0.8241455554962158,0.004978983197361231,0.011998303234577179,0.033500418066978455,0.049308136105537415,1.0445581892781775e-06,1.1423142041167011e-06
457,15275,0,2.854097147064749e-06,0.06310176104307175,0.06979791074991226,0.023726264014840126,0.09133382886648178,0.051010120660066605,2.138733361789491e-05,1.7457703904710797e-07,1.0654411397581498e-07,0.13037502765655518,0.11839355528354645,0.25922995805740356,0.2757950723171234,0.023388013243675232,0.1040550246834755,0.14283102750778198,0.055137548595666885,0.03494308516383171,0.026458818465471268,0.42996323108673096,0.31635525822639465,0.00700002908706665,0.003982131835073233,3.331351399538107e-05,0.00011097692913608626,0.00034814729588106275,8.781271390034817e-06,0.00014173262752592564,0.00471488619223237,0.005001198034733534,0.00017811229918152094,0.00020332941494416445,0.0007361272000707686,0.002172703854739666,4.0108039684128016e-05,3.627947444329038e-05,0.028015173971652985,0.026734082028269768,0.024507371708750725,0.0011515679070726037,0.0009998030727729201,0.0015394981019198895,0.10812252014875412,0.027896860614418983,0.8156583905220032,0.8186324834823608,0.005136657040566206,0.01252632774412632,0.03814661502838135,0.053760018199682236,1.1438719411671627e-06,1.1318898032186553e-06
459,15342,0,2.92845811600273e-06,0.05906812101602554,0.06388312578201294,0.02518412284553051,0.09679843485355377,0.06014392524957657,2.087520078930538e-05,1.5445662882029865e-07,1.0803385208646432e-07,0.12686388194561005,0.12210305035114288,0.25577282905578613,0.2737042307853699,0.02736506424844265,0.09430430084466934,0.12691490352153778,0.05881180614233017,0.03546938672661781,0.02633552812039852,0.42560482025146484,0.29218751192092896,0.007069750223308802,0.0038426166865974665,2.8440672394935973e-05,0.00014597721747122705,0.00040903364424593747,7.140770321711898e-06,0.00017991989443544298,0.004876891616731882,0.004570411052554846,0.00017403265519533306,0.00020025542471557856,0.0006951586110517383,0.002560078166425228,3.363282303325832e-05,2.898550701502245e-05,0.02999892085790634,0.026472058147192,0.023457704111933708,0.0009323942940682173,0.0011350892018526793,0.0017561960266903043,0.1139349713921547,0.025758560746908188,0.8126524090766907,0.8081761002540588,0.005275700706988573,0.011580698192119598,0.03089279867708683,0.04469434171915054,1.0168270137000945e-06,1.0929528571068658e-06
461,15408,0,2.8409292553988053e-06,0.055781666189432144,0.06422342360019684,0.03299572691321373,0.0971888080239296,0.06524357944726944,2.1902173102716915e-05,1.6456129969810718e-07,1.1702464064455853e-07,0.12302741408348083,0.12250367552042007,0.2519412934780121,0.2713337540626526,0.027279816567897797,0.09391789883375168,0.1259581744670868,0.05806206911802292,0.03533196449279785,0.026178376749157906,0.4224545955657959,0.2847854197025299,0.007174105849117041,0.0037726599257439375,3.272507092333399e-05,0.00013783681788481772,0.00037976165185682476,6.726315859850729e-06,0.00016611132014077157,0.004449593834578991,0.004439751151949167,0.0001938313216669485,0.00021939830912742764,0.0007679240661673248,0.0024921027943491936,4.105248081032187e-05,3.596976603148505e-05,0.02828267030417919,0.025412773713469505,0.02529444918036461,0.0008969538612291217,0.0010918627958744764,0.0015988809755071998,0.09173686802387238,0.024047425016760826,0.8118115067481995,0.8079763650894165,0.0062194205820560455,0.01306042168289423,0.03501809388399124,0.050129543989896774,1.1429134474383318e-06,1.1292212320768158e-06
463,15475,0,2.912240915975417e-06,0.05177845433354378,0.05898052453994751,0.03552277386188507,0.10940811038017273,0.07032840698957443,2.2016283764969558e-05,1.6270382729999255e-07,1.214067850696665e-07,0.12126965075731277,0.12004903703927994,0.25250840187072754,0.27178964018821716,0.026409536600112915,0.09387796372175217,0.12885254621505737,0.05823276937007904,0.035332389175891876,0.02610476315021515,0.41211822628974915,0.26623937487602234,0.007392349652945995,0.003893764689564705,3.058900620089844e-05,0.00014633426326327026,0.000435116293374449,6.931066764082061e-06,0.00018850533524528146,0.004530841950327158,0.004387828055769205,0.00020182669686619192,0.00022939273912925273,0.0006948508671484888,0.002214235020801425,3.786822344409302e-05,3.3362633985234424e-05,0.030639857053756714,0.02683834545314312,0.022915329784154892,0.0010066963732242584,0.0012876986293122172,0.0017699304735288024,0.09538650512695312,0.022974027320742607,0.8065287470817566,0.8041989803314209,0.005931772291660309,0.013040438294410706,0.026681359857320786,0.039189908653497696,1.085378585230501e-06,1.1889817415067228e-06
465,15542,0,3.0605558549723355e-06,0.051677901297807693,0.06087423861026764,0.034894250333309174,0.11259070783853531,0.06920910626649857,2.313030017830897e-05,1.7171007016258955e-07,1.2412665739702788e-07,0.11923959106206894,0.11943916976451874,0.25871407985687256,0.2789961099624634,0.0255192331969738,0.09407544136047363,0.13177435100078583,0.0584445483982563,0.03479650616645813,0.024858372285962105,0.4165790379047394,0.25697755813598633,0.0077203419059515,0.003831193083897233,3.0951396183809265e-05,0.00013105016842018813,0.0004405961371958256,7.827389708836563e-06,0.00019033800344914198,0.004437567666172981,0.0049744960851967335,0.00021368001762311906,0.00023953265917953104,0.0006746002472937107,0.0021913135424256325,3.847881453111768e-05,3.3493175578769296e-05,0.03131065517663956,0.029893888160586357,0.021527055650949478,0.0010417908197268844,0.001339050941169262,0.0017888798611238599,0.10295531153678894,0.02460893616080284,0.8093135356903076,0.8163793683052063,0.006159398704767227,0.014000005088746548,0.02754368633031845,0.041272833943367004,1.0943671213681228e-06,1.233075408890727e-06
